date,geocodigo,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2018-03-23,1302603,24.7661,27.2487,30.2217,0.0009,0.7303,2.0708,5.8421,0.9941,0.997,0.9992,72.3006,84.6687,91.9116
2018-03-24,1302603,24.7665,26.6158,28.6784,0.0227,0.7967,2.0981,6.3736,0.9957,0.9972,0.9993,77.712,88.5164,96.084
2018-03-25,1302603,24.0384,25.8969,27.9808,0.0,0.2034,0.7733,1.6274,0.9958,0.9975,1.0003,79.7887,89.0552,96.674
2018-03-26,1302603,24.2097,26.8913,31.031,0.0101,0.2121,1.0685,1.6969,0.994,0.9975,0.9998,66.1932,83.6125,94.2631
2018-03-27,1302603,25.1126,27.3999,31.0662,0.0,0.3456,1.9644,2.7647,0.9929,0.9961,0.9984,68.3309,84.1533,94.4988
2018-03-28,1302603,24.5404,26.1645,27.9716,0.0023,0.703,1.7366,5.6237,0.9932,0.9966,0.9991,80.6217,88.1338,96.8088
2018-03-29,1302603,24.4468,25.7812,27.8054,0.0,0.9575,3.6297,7.6602,0.9939,0.9968,0.9991,79.9993,88.1108,93.7695
2018-03-30,1302603,23.7668,26.2631,29.3473,0.0151,0.4659,1.5782,3.727,0.9934,0.9967,0.999,74.4824,88.0915,97.955
2018-03-31,1302603,23.8625,26.0806,28.8391,0.054,0.8807,2.2029,7.0454,0.9935,0.9967,0.9994,73.8791,85.9782,93.6373
2018-04-01,1302603,23.9767,26.2652,29.1836,0.0012,0.9902,4.2221,7.9215,0.9934,0.9961,0.999,78.4019,88.336,95.1921
2018-04-02,1302603,24.0808,25.4869,27.7389,0.0078,0.5648,1.293,4.5182,0.9933,0.9965,0.9994,81.3391,91.5964,97.4681
2018-04-03,1302603,24.601,26.1534,27.9565,0.0,0.8887,4.6665,7.1095,0.9938,0.9961,0.9989,82.3227,89.4263,96.6019
2018-04-04,1302603,24.5713,27.0287,30.6515,0.0,0.2703,1.3296,2.1627,0.9937,0.9964,0.9988,67.8252,84.4757,94.9538
2018-04-05,1302603,24.1791,25.4456,27.2063,0.068,0.5906,1.6331,4.7249,0.9956,0.9972,1.0001,79.261,87.1499,94.4895
2018-04-06,1302603,23.7714,25.721,28.5614,0.0366,0.2846,0.5676,2.2765,0.9941,0.997,0.9993,75.4308,87.174,95.8168
2018-04-07,1302603,24.169,26.6039,30.2159,0.0,0.1171,0.2418,0.9371,0.9941,0.9969,0.9995,68.5202,84.6478,95.3331
2018-04-08,1302603,24.1786,25.8746,27.6823,0.0001,0.8812,3.8182,7.0494,0.9951,0.9978,1.0004,79.229,87.3325,93.6676
2018-04-09,1302603,23.9825,25.7363,28.7286,0.0235,0.7379,1.3212,5.903,0.9948,0.9982,1.001,79.471,86.7912,95.5276
2018-04-10,1302603,23.508,26.3105,29.6458,0.0187,0.1514,0.3408,1.211,0.9958,0.9983,1.0006,70.5539,83.9025,91.7926
2018-04-11,1302603,24.2749,25.8858,27.7709,0.0,1.095,6.6282,8.7602,0.9968,0.998,1.0002,80.735,88.2497,95.33
2018-04-12,1302603,24.3791,26.0875,28.2413,0.0084,0.3183,1.9766,2.5465,0.9948,0.9976,0.9995,75.1021,86.4524,96.7408
2018-04-13,1302603,24.2121,25.6508,28.7599,0.0116,0.9835,2.4128,7.8682,0.996,0.9986,1.0014,81.4481,90.1679,96.4114
2018-04-14,1302603,24.0715,26.1752,28.9844,0.0165,0.2857,0.9321,2.2854,0.996,0.9987,1.0015,73.5002,86.7028,94.6613
2018-04-15,1302603,24.2648,25.5099,26.6823,0.0019,0.5138,2.1591,4.1107,0.9984,1.0,1.0029,82.2519,89.34,97.2802
2018-04-16,1302603,23.3834,25.5256,28.8764,0.0095,0.7508,2.4891,6.0061,0.9981,1.0011,1.0031,74.7262,87.6139,96.1935
2018-04-17,1302603,23.4828,25.9462,29.4628,0.0169,0.6488,2.3023,5.1906,0.9974,1.0,1.0019,71.6982,85.798,95.251
2018-04-18,1302603,23.6508,26.3907,30.3542,0.0,0.2545,0.95,2.0359,0.9965,0.9994,1.002,70.5464,85.8592,95.1539
2018-04-19,1302603,23.593,26.1176,28.2334,0.0755,1.011,4.8564,8.0879,0.9974,1.0,1.0018,77.9738,87.0882,94.1075
2018-04-20,1302603,23.7758,25.3745,26.1949,0.0018,0.6115,2.7146,4.8917,0.9968,0.9995,1.0014,85.3101,90.3297,98.079
2018-04-21,1302603,23.9413,26.485,30.2458,0.0019,0.0769,0.1562,0.6149,0.9954,0.9985,1.0003,66.3187,85.8857,97.8884
2018-04-22,1302603,23.6375,26.2834,29.6315,0.0,0.592,3.855,4.7357,0.9951,0.9975,1.0003,74.5342,86.3681,94.0362
2018-04-23,1302603,24.2589,25.9313,28.3659,0.0034,0.3831,1.6024,3.0646,0.996,0.9977,1.0003,72.8341,87.6606,94.3032
2018-04-24,1302603,24.2777,25.5669,27.7419,0.0,1.4789,7.1981,11.8308,0.9972,0.9992,1.0014,81.2847,88.4882,92.8792
2018-04-25,1302603,23.9511,26.3355,30.1614,0.0066,0.1096,0.1779,0.8767,0.996,0.9996,1.0019,67.5646,86.3369,95.4082
2018-04-26,1302603,24.5375,27.401,30.4767,0.0,0.4675,2.2349,3.7399,0.9952,0.9981,1.0004,71.0895,85.6166,96.054
2018-04-27,1302603,24.3023,27.4353,32.2321,0.0016,0.0863,0.206,0.6902,0.9951,0.9979,1.0,61.1131,82.1276,95.0721
2018-04-28,1302603,24.7534,27.1305,29.942,0.0002,0.5046,2.754,4.0364,0.9951,0.998,1.0005,72.2957,84.0539,94.0305
2018-04-29,1302603,24.3,25.2427,25.9785,0.0264,0.606,2.0695,4.8477,0.9974,0.9993,1.0021,84.7633,90.5342,94.6895
2018-04-30,1302603,23.9001,25.6712,28.4392,0.008,0.3184,0.7639,2.547,0.9971,0.9991,1.0013,80.8594,89.2053,94.6435
2018-05-01,1302603,24.2098,25.1278,26.2909,0.0836,1.2274,3.2061,9.8195,0.9981,1.0,1.0021,85.7082,90.4493,94.0875
2018-05-02,1302603,23.534,25.8836,29.1947,0.0003,0.3352,1.3895,2.6819,0.9967,1.0002,1.0026,74.1747,87.8226,95.3105
2018-05-03,1302603,24.0995,25.5438,26.7272,0.0014,0.6483,1.7014,5.1865,0.9957,0.9995,1.0015,83.1649,88.8117,94.6158
2018-05-04,1302603,23.8489,26.5738,30.8819,0.0216,0.2327,0.6014,1.8612,0.9944,0.9981,1.0004,66.8262,85.0589,95.1866
2018-05-05,1302603,24.1841,26.1862,27.6491,0.0256,0.5321,2.4909,4.2566,0.9965,0.9983,1.0006,76.1544,85.5751,95.1583
2018-05-06,1302603,24.1169,25.9147,28.2836,0.0532,0.6691,2.7367,5.3527,0.9972,0.9992,1.0011,77.6101,88.8286,94.5547
2018-05-07,1302603,23.8912,25.8417,28.2942,0.03,0.8102,1.5753,6.4813,0.998,0.9999,1.0019,77.0985,89.4163,95.7533
2018-05-08,1302603,24.062,26.1698,29.6637,0.006,0.0395,0.0961,0.3163,0.9965,0.9993,1.0012,74.3002,86.1751,94.1667
2018-05-09,1302603,24.0426,26.8385,30.3861,0.006,0.5398,1.3569,4.318,0.996,0.9989,1.0011,71.9757,86.1918,94.8892
2018-05-10,1302603,24.1738,26.4012,28.9317,0.0001,0.4219,1.594,3.3749,0.9968,0.9989,1.0013,73.1685,84.8597,94.3001
2018-05-11,1302603,23.7703,26.7876,30.7909,0.0,0.2399,1.4028,1.9189,0.997,0.9991,1.0014,68.3175,84.4309,95.183
2018-05-12,1302603,25.034,25.8857,26.9058,0.0,0.3243,1.4108,2.5942,0.997,0.999,1.0008,85.0738,90.5584,97.6014
2018-05-13,1302603,23.9066,26.1968,30.0746,0.0404,0.22,0.5938,1.7598,0.9946,0.9985,1.0006,68.7286,86.9963,95.3112
2018-05-14,1302603,24.2773,26.4401,28.5753,0.0008,0.9045,4.3537,7.236,0.9954,0.9975,0.9997,78.7653,88.2263,93.8327
2018-05-15,1302603,24.3748,25.2754,26.6098,0.0,0.5677,3.7014,4.5416,0.9966,0.9983,1.0003,84.2517,91.1565,97.6926
2018-05-16,1302603,23.425,25.9141,29.6469,0.0257,0.304,1.1828,2.432,0.9964,0.9987,1.001,73.4835,88.1418,97.6007
2018-05-17,1302603,23.8889,26.5579,30.3831,0.0031,0.4211,1.4736,3.3687,0.9945,0.998,0.9998,71.0996,86.6212,95.9176
2018-05-18,1302603,24.2683,27.6229,31.7279,0.0011,0.1664,1.1075,1.3311,0.9943,0.9971,0.9989,66.7335,84.1448,96.4174
2018-05-19,1302603,24.9453,27.2916,30.4025,0.0001,0.3918,1.9123,3.1341,0.9962,0.9979,1.0006,70.9303,84.9963,93.3545
2018-05-20,1302603,24.067,25.4223,26.8499,0.0028,0.9373,2.662,7.4981,0.9963,0.9988,1.0006,85.4804,90.2663,96.6979
2018-05-21,1302603,22.8333,25.529,28.4005,0.0005,0.2555,1.2043,2.0442,0.9958,0.998,0.9994,78.2175,89.1559,97.6398
2018-05-22,1302603,24.0169,26.0176,29.9182,0.005,1.2219,4.8979,9.7753,0.9975,0.999,1.0011,73.4165,88.2073,96.7407
2018-05-23,1302603,23.3972,24.9123,27.4373,0.0095,0.4602,1.3269,3.6816,0.9987,1.0004,1.0028,82.3229,90.6745,97.0591
2018-05-24,1302603,23.5302,26.2436,30.8836,0.001,0.1602,0.4232,1.2816,0.9975,1.0003,1.0018,68.5073,87.4679,97.6903
2018-05-25,1302603,24.6736,27.2811,30.4179,0.0006,0.3575,1.1321,2.8602,0.9961,0.9991,1.0008,72.7404,85.7618,95.4005
2018-05-26,1302603,24.3517,25.8995,27.4171,0.0074,0.5062,1.0614,4.0495,0.996,0.9987,1.001,82.5888,89.4604,95.798
2018-05-27,1302603,23.9403,26.3935,29.8997,0.0003,0.4826,1.6727,3.8606,0.9971,0.9986,1.0006,74.9314,87.8261,96.2568
2018-05-28,1302603,24.4202,26.0816,27.8506,0.0,0.5575,3.1277,4.4598,0.9973,0.9994,1.0014,75.3838,87.2675,94.076
2018-05-29,1302603,24.0169,26.6405,30.6539,0.0066,0.2448,1.2602,1.9584,0.9964,0.9992,1.0009,65.7788,85.8613,95.3852
2018-05-30,1302603,24.5383,25.7749,26.5768,0.0248,0.6867,1.8443,5.4937,0.9956,0.999,1.0007,84.1215,88.7085,92.8784
2018-05-31,1302603,24.0035,26.6027,31.1829,0.0014,0.1943,0.784,1.5547,0.9949,0.9977,0.9994,67.2906,87.0518,98.1232
2018-06-01,1302603,24.5741,27.7322,31.8477,0.0,0.0261,0.1025,0.2091,0.9936,0.9966,0.9982,64.9265,82.3964,94.9924
2018-06-02,1302603,25.3535,28.4623,31.9804,0.0,0.0083,0.0647,0.0665,0.9948,0.9972,0.9989,58.3378,77.5849,92.4387
2018-06-03,1302603,25.7896,27.808,30.7589,0.0,0.5388,4.0833,4.3102,0.9976,0.9992,1.0012,70.5918,82.4976,91.346
2018-06-04,1302603,25.1841,26.9831,30.0527,0.0,0.539,2.5582,4.3122,0.9979,1.0004,1.0022,75.8056,87.3292,96.7821
2018-06-05,1302603,24.9276,26.7586,28.5429,0.0024,0.068,0.3012,0.5441,0.9976,0.9999,1.0021,71.9536,83.2155,92.3333
2018-06-06,1302603,23.8551,25.5791,28.1073,0.0003,0.4819,1.5058,3.8554,0.996,0.9987,1.0003,75.5504,86.353,93.8874
2018-06-07,1302603,23.8456,25.2428,26.7961,0.1459,0.7746,2.3768,6.1969,0.9985,0.9999,1.0023,81.6051,89.4671,95.201
2018-06-08,1302603,23.6895,25.4148,27.6795,0.0651,0.3625,1.0709,2.9002,0.9982,1.0008,1.0025,81.6003,89.3805,94.0567
2018-06-09,1302603,24.287,26.3274,29.3612,0.0289,0.1046,0.1867,0.8368,0.9977,1.0003,1.0021,74.2548,87.39,94.745
2018-06-10,1302603,24.2423,26.8746,31.1469,0.0,0.0201,0.0777,0.1608,0.9964,0.9991,1.0007,59.8804,83.9746,98.1465
2018-06-11,1302603,23.6493,27.704,31.7596,0.0,0.0069,0.0296,0.0552,0.9962,0.9984,1.0001,59.3934,75.3662,89.1038
2018-06-12,1302603,24.3993,28.1069,31.861,0.0,0.0041,0.0235,0.0325,0.9971,0.9988,1.001,57.2943,78.1641,94.7531
2018-06-13,1302603,24.8914,28.1163,32.1278,0.0,0.0083,0.0386,0.0668,0.9977,0.9996,1.0013,63.9071,81.615,96.8778
2018-06-14,1302603,24.935,28.3542,32.4707,0.0,0.0057,0.0272,0.0456,0.9977,1.0004,1.0022,58.2102,79.0958,92.8601
2018-06-15,1302603,24.5967,27.7907,31.2247,0.0003,0.0172,0.0534,0.1379,0.9983,1.0005,1.0023,61.9405,80.7056,95.1125
2018-06-16,1302603,25.5591,26.9508,28.4877,0.0008,0.0782,0.2842,0.6259,0.9998,1.0015,1.0033,70.8384,82.0731,95.5691
2018-06-17,1302603,23.9432,25.5477,27.0843,0.0023,0.7211,2.4601,5.7691,1.0006,1.0026,1.0042,83.2032,89.9335,96.0442
2018-06-18,1302603,23.0834,24.7925,26.8232,0.006,0.9554,3.1783,7.6434,1.0015,1.003,1.0045,84.8634,90.8892,95.1867
2018-06-19,1302603,23.0021,25.3648,28.6615,0.0029,0.3254,1.7762,2.6032,0.9999,1.002,1.0034,76.6224,89.5864,96.2028
2018-06-20,1302603,23.1688,25.1139,27.3116,0.0077,1.0932,6.972,8.7457,0.9997,1.0016,1.003,79.0344,88.9649,95.7563
2018-06-21,1302603,23.2781,25.5368,29.1928,0.0037,0.338,1.3909,2.7044,0.9993,1.0015,1.0032,73.4836,88.5351,97.7757
2018-06-22,1302603,23.0927,25.9992,30.2884,0.0003,0.409,1.6863,3.2722,0.9982,1.0008,1.0026,68.5086,87.1282,98.4923
2018-06-23,1302603,23.4584,26.6677,30.6126,0.0004,0.0432,0.134,0.3455,0.997,0.9992,1.0009,64.8897,83.7282,97.6081
2018-06-24,1302603,23.7624,27.043,30.8026,0.0,0.1447,0.8673,1.1575,0.9962,0.9992,1.0009,68.0215,83.3305,94.4813
2018-06-25,1302603,23.9596,27.241,31.3813,0.0,0.3492,1.7207,2.7937,0.9969,0.9989,1.0007,67.0657,84.7487,94.8087
2018-06-26,1302603,23.7107,26.1529,29.1254,0.0048,0.1262,0.3968,1.0098,0.997,0.9989,1.0006,71.1396,84.8626,94.3762
2018-06-27,1302603,23.7355,26.9808,30.8911,0.0,0.0214,0.1023,0.1709,0.9962,0.9987,1.0002,59.8956,80.0071,93.1004
2018-06-28,1302603,24.4762,27.8191,31.359,0.0,0.0043,0.021,0.034,0.9965,0.9985,1.0,58.0884,77.7841,92.2101
2018-06-29,1302603,24.7259,27.437,30.4124,0.0,0.0028,0.0208,0.0226,0.9968,0.9985,1.0005,63.3708,78.0494,89.1658
2018-06-30,1302603,24.57,27.4086,30.9073,0.0,0.0128,0.0728,0.1023,0.9953,0.9977,0.9994,65.394,83.0529,96.3117
2018-07-01,1302603,24.7591,27.2606,31.0497,0.0,0.0208,0.0826,0.1662,0.9949,0.9974,0.9993,63.1366,80.8283,93.4063
2018-07-02,1302603,24.5,27.4606,32.1393,0.0,0.0135,0.0968,0.1077,0.9955,0.9976,0.9995,60.6886,80.3654,94.0779
2018-07-03,1302603,24.5838,27.5788,30.933,0.0,0.0976,0.46,0.7811,0.9963,0.9986,1.0006,68.7396,82.4897,95.1663
2018-07-04,1302603,24.2542,27.6579,31.7831,0.0,0.0118,0.0489,0.0948,0.9961,0.9985,1.0002,57.4637,79.3225,94.9081
2018-07-05,1302603,25.1998,28.032,31.8105,0.0,0.0284,0.1752,0.2269,0.9966,0.9988,1.0006,64.2173,79.7465,92.6763
2018-07-06,1302603,24.3538,27.5961,31.4931,0.0,0.0773,0.5389,0.6186,0.9953,0.9987,1.0004,66.1577,81.6746,94.2458
2018-07-07,1302603,24.4471,27.7142,31.696,0.0,0.0496,0.1293,0.3965,0.9968,0.9983,1.0,60.1286,80.108,94.1932
2018-07-08,1302603,24.7411,27.8551,31.5957,0.0,0.0546,0.2426,0.4368,0.9977,0.9992,1.0011,61.1914,80.4377,92.9042
2018-07-09,1302603,24.5109,27.6994,30.9512,0.0,0.0784,0.2634,0.6275,0.9982,1.0001,1.002,65.0151,80.9403,92.9039
2018-07-10,1302603,23.235,25.7166,27.5295,0.0049,0.3761,1.6787,3.0089,0.9985,1.0008,1.0025,76.212,86.6113,94.936
2018-07-11,1302603,23.9168,25.3033,26.9813,0.0,0.4818,1.7615,3.8543,0.999,1.0006,1.0028,77.833,88.4975,93.4931
2018-07-12,1302603,24.1279,25.5951,27.8805,0.002,0.7516,2.3293,6.0125,0.9996,1.0012,1.0029,76.7163,87.457,94.6419
2018-07-13,1302603,23.5545,26.0711,29.4897,0.0004,0.2908,1.8165,2.3262,0.9994,1.0016,1.0033,74.0861,87.2826,98.5015
2018-07-14,1302603,23.6393,26.6699,30.7434,0.0,0.0975,0.4504,0.7798,0.9979,1.0005,1.002,70.2586,85.2354,98.4011
2018-07-15,1302603,23.8713,26.1597,30.2172,0.0,0.5807,1.8875,4.6459,0.9987,1.0,1.0017,69.4884,85.2616,95.4433
2018-07-16,1302603,23.6011,26.6702,31.628,0.0,0.15,0.9004,1.1999,0.9981,1.0006,1.0024,65.2291,84.8154,95.6008
2018-07-17,1302603,24.5157,27.9482,32.0489,0.0,0.0131,0.0452,0.1051,0.997,1.0,1.0016,61.7603,79.9381,94.0437
2018-07-18,1302603,25.0138,27.9327,31.7378,0.0,0.0091,0.0351,0.0725,0.9964,0.9991,1.0008,62.8271,80.6663,94.769
2018-07-19,1302603,25.5139,27.7615,30.2924,0.0,0.0671,0.4685,0.5366,0.9955,0.9982,0.9999,67.1885,78.4118,86.9274
2018-07-20,1302603,24.9942,28.0677,32.1026,0.0,0.014,0.0785,0.1117,0.9958,0.998,0.9996,59.4338,79.437,93.0075
2018-07-21,1302603,25.6389,28.7036,32.2599,0.0,0.0004,0.0022,0.0034,0.9952,0.9975,0.9991,54.6684,75.4758,90.1265
2018-07-22,1302603,25.0479,28.36,32.4533,0.0,0.0011,0.0079,0.009,0.9963,0.9981,0.9998,53.0782,73.7629,87.4997
2018-07-23,1302603,25.3273,28.6442,33.0468,0.0,0.002,0.0095,0.0164,0.9973,0.9985,1.0003,54.2113,75.0606,88.8184
2018-07-24,1302603,26.4795,28.8654,31.7804,0.0,0.0081,0.0367,0.0651,0.9976,0.9996,1.0016,61.4897,75.5708,85.2977
2018-07-25,1302603,24.3926,27.0972,30.4806,0.0,0.0523,0.3038,0.4184,0.9986,1.0008,1.0026,66.2274,81.0628,93.4001
2018-07-26,1302603,24.8917,26.9596,29.0598,0.0,0.0313,0.1025,0.2502,0.9983,1.0008,1.0025,68.5868,83.3138,93.4618
2018-07-27,1302603,23.6844,26.0841,28.8331,0.0103,0.543,3.9411,4.3437,0.9985,1.0007,1.0024,74.217,86.1811,96.1721
2018-07-28,1302603,23.8262,26.6619,30.9612,0.0,0.0548,0.2335,0.4381,0.9964,1.0,1.0018,64.984,85.1892,95.8893
2018-07-29,1302603,24.3896,26.8944,30.5576,0.0,0.2702,0.9043,2.1618,0.9968,0.9993,1.0011,73.3845,86.0876,94.3787
2018-07-30,1302603,23.9798,26.1211,28.6622,0.0011,0.415,2.4009,3.3196,0.9961,0.9985,1.0004,77.1158,87.4962,96.1254
2018-07-31,1302603,23.8238,26.613,30.9433,0.0,0.0604,0.1908,0.4828,0.9961,0.9989,1.0008,67.8557,84.9284,95.0974
2018-08-01,1302603,24.1189,27.541,32.0605,0.0,0.073,0.3611,0.5836,0.9953,0.9983,1.0001,62.7239,83.7919,96.2553
2018-08-02,1302603,23.856,27.716,31.8674,0.0208,0.1965,0.7332,1.5722,0.9961,0.9986,1.0007,62.5754,81.9689,92.5678
2018-08-03,1302603,24.6588,27.6487,31.3559,0.0,0.05,0.1857,0.3999,0.9955,0.9982,1.0001,65.1571,81.6888,92.2623
2018-08-04,1302603,24.9699,27.658,31.529,0.0,0.0476,0.2251,0.3807,0.9961,0.998,1.0001,61.3311,81.0413,92.9106
2018-08-05,1302603,23.6403,27.3037,32.3561,0.0,0.0135,0.099,0.1079,0.9959,0.9981,0.9996,56.4392,77.9421,91.0748
2018-08-06,1302603,24.7196,27.9712,31.7305,0.0,0.0439,0.2254,0.3511,0.9976,0.9993,1.0021,62.4006,80.2454,93.0582
2018-08-07,1302603,24.0924,27.3119,31.4254,0.0,0.0109,0.0494,0.0872,0.9968,0.9994,1.0014,63.8947,81.9519,95.4438
2018-08-08,1302603,24.7758,28.1675,32.3569,0.0,0.012,0.0551,0.0963,0.998,0.9998,1.0021,59.5464,79.0563,94.2221
2018-08-09,1302603,25.1472,28.4625,31.943,0.0,0.0063,0.0257,0.0505,0.9976,1.0004,1.0022,58.871,78.5914,96.7779
2018-08-10,1302603,24.4027,27.8215,32.1933,0.0,0.2085,1.5642,1.6683,0.9976,1.0004,1.0022,61.2607,81.114,93.8883
2018-08-11,1302603,25.4103,27.8174,31.4183,0.0,0.3485,1.6194,2.7882,0.9986,1.0007,1.0028,64.9622,84.0012,93.2306
2018-08-12,1302603,24.7368,27.1735,30.5215,0.0,0.5153,1.8798,4.1222,0.9969,1.0004,1.0022,73.536,85.5428,94.4164
2018-08-13,1302603,24.8418,26.9152,29.8788,0.0,0.4349,1.933,3.4793,0.9954,0.9988,1.0005,74.6835,85.5625,92.3148
2018-08-14,1302603,24.9732,27.5803,31.1933,0.0,0.4239,3.013,3.3913,0.9964,0.9981,1.0002,67.1365,84.3852,93.9007
2018-08-15,1302603,24.3697,27.6594,32.0847,0.0,0.0908,0.5091,0.7264,0.9969,0.9988,1.001,62.5555,81.1576,93.0952
2018-08-16,1302603,25.0479,28.2912,32.2797,0.0,0.0174,0.0382,0.1391,0.9985,1.0008,1.0028,60.171,79.2401,94.8235
2018-08-17,1302603,25.0433,28.62,32.8436,0.0,0.0557,0.2329,0.4452,0.998,1.0014,1.0031,58.1727,78.2274,92.6696
2018-08-18,1302603,24.5852,27.6622,31.2408,0.0,0.1383,0.4441,1.1068,0.9963,1.0004,1.0023,65.5717,83.0606,97.0112
2018-08-19,1302603,24.0081,27.1389,30.834,0.0,0.4079,3.0785,3.2629,0.9975,0.9998,1.0018,67.4633,82.2388,93.4273
2018-08-20,1302603,23.8617,27.4674,32.2516,0.0,0.0246,0.0665,0.1971,0.9972,1.0001,1.0019,60.2913,82.0429,95.0131
2018-08-21,1302603,24.3894,28.3,32.5172,0.0,0.0334,0.0912,0.2669,0.9978,1.0006,1.0026,60.1976,80.0158,96.8479
2018-08-22,1302603,25.4125,27.8836,31.2583,0.0,0.077,0.4293,0.616,0.9977,1.0005,1.0026,67.1517,80.7523,94.4446
2018-08-23,1302603,24.2947,25.955,27.1375,0.0,0.2802,1.7165,2.2414,0.9969,0.9993,1.0013,78.1764,87.4128,94.1889
2018-08-24,1302603,23.2444,27.017,32.1592,0.0,0.0137,0.0548,0.1094,0.9967,0.9987,1.0005,63.4251,84.5709,98.0943
2018-08-25,1302603,25.1597,28.6739,33.3331,0.0,0.0005,0.0024,0.0036,0.996,0.9991,1.0009,50.9626,75.2462,91.8219
2018-08-26,1302603,25.9088,28.6015,32.1429,0.0,0.0754,0.3657,0.6028,0.9966,0.9997,1.0017,60.2522,77.1458,93.4358
2018-08-27,1302603,23.7715,26.5456,30.3047,0.0,0.1929,0.9316,1.5433,0.9973,0.9993,1.0015,67.3528,82.0847,93.1396
2018-08-28,1302603,23.7824,25.3273,26.8659,0.0,0.3442,1.5979,2.7535,0.9974,0.9995,1.0014,81.4306,87.3239,93.2299
2018-08-29,1302603,23.8686,26.6975,31.7845,0.0053,0.0816,0.1615,0.6526,0.9963,0.9993,1.0013,62.9374,83.9172,92.4544
2018-08-30,1302603,24.7016,28.2945,32.4403,0.0,0.0509,0.2898,0.4072,0.9948,0.998,0.9998,63.116,81.4537,94.2826
2018-08-31,1302603,25.2819,28.6957,33.3257,0.0,0.0199,0.0534,0.1592,0.995,0.9973,0.9995,59.1716,80.6064,94.4436
2018-09-01,1302603,25.443,28.9508,33.8185,0.0,0.002,0.0091,0.0158,0.9939,0.9966,0.9984,54.8469,76.1241,91.3984
2018-09-02,1302603,25.6585,29.1174,33.457,0.0,0.0124,0.054,0.0988,0.993,0.9963,0.9984,56.9212,75.4737,88.5643
2018-09-03,1302603,26.3187,29.6069,33.3841,0.0,0.0133,0.0471,0.1062,0.9941,0.9968,0.9988,56.1386,73.6715,87.9292
2018-09-04,1302603,26.0752,28.0736,30.575,0.0,0.2228,0.89,1.7826,0.9955,0.9972,0.9995,64.137,80.9175,94.3735
2018-09-05,1302603,25.002,27.7711,31.5316,0.0,0.1559,1.1802,1.2474,0.9957,0.9977,0.9995,62.5384,81.5755,94.1932
2018-09-06,1302603,24.5194,25.8668,28.1006,0.0005,0.6449,2.7526,5.1592,0.9972,0.9988,1.0006,78.7878,86.2636,92.032
2018-09-07,1302603,23.7642,27.1955,32.5504,0.0,0.0676,0.3965,0.541,0.9963,0.9988,1.0005,59.959,82.9982,93.3065
2018-09-08,1302603,23.8437,26.8262,30.3815,0.0,0.6688,2.8831,5.3501,0.9947,0.9988,1.0008,72.458,85.4155,93.3653
2018-09-09,1302603,24.9651,26.4058,27.9598,0.0189,0.7106,1.6057,5.6845,0.9965,0.9985,1.0006,74.6433,86.386,93.0585
2018-09-10,1302603,24.2808,26.9577,31.3605,0.0,0.2294,0.6755,1.8349,0.9953,0.9982,0.9999,66.9283,84.6411,95.491
2018-09-11,1302603,25.2267,27.4429,30.5907,0.0,0.3532,1.7968,2.8257,0.9953,0.9978,0.9999,67.9809,83.5046,95.0289
2018-09-12,1302603,24.2424,26.5698,29.0231,0.0,0.4706,1.2462,3.765,0.9947,0.9975,1.0002,77.7444,87.9588,96.4404
2018-09-13,1302603,24.8128,27.2117,31.2261,0.0028,0.4646,1.2822,3.7166,0.9935,0.9964,0.9986,69.4432,84.8244,94.1823
2018-09-14,1302603,24.5581,27.0734,30.9352,0.0001,0.3663,2.0323,2.9304,0.993,0.9962,0.9984,69.4473,84.6652,94.9209
2018-09-15,1302603,24.968,28.46,33.3328,0.0002,0.038,0.0705,0.3042,0.9924,0.9955,0.9978,55.4288,80.2827,94.5944
2018-09-16,1302603,25.6559,29.2756,33.0205,0.0,0.023,0.0751,0.1838,0.9941,0.9962,0.9985,56.1626,76.1747,94.5287
2018-09-17,1302603,25.6017,29.6982,33.8418,0.0,0.0111,0.086,0.089,0.9936,0.9964,0.9984,52.2905,74.4069,93.0827
2018-09-18,1302603,25.1048,29.4949,34.3634,0.0,0.0238,0.1278,0.1906,0.993,0.9966,0.9992,50.3613,73.2677,89.7844
2018-09-19,1302603,26.1526,29.8422,34.2582,0.0,0.0089,0.0385,0.0711,0.9937,0.9962,0.9988,50.8556,72.0698,93.2797
2018-09-20,1302603,25.4733,28.8279,33.1599,0.0,0.026,0.0956,0.2081,0.9934,0.9966,0.999,58.491,76.1617,87.5073
2018-09-21,1302603,26.665,30.0456,33.8719,0.0,0.0007,0.0016,0.0059,0.9929,0.9965,0.9991,52.1612,72.1169,88.5691
2018-09-22,1302603,25.2997,29.6363,33.5104,0.0,0.026,0.0812,0.2081,0.9925,0.9961,0.9989,54.8732,73.7664,94.0997
2018-09-23,1302603,25.6564,29.8473,33.834,0.0,0.0397,0.1399,0.3175,0.9935,0.9958,0.9984,51.5181,70.5233,87.4148
2018-09-24,1302603,26.0561,29.2966,33.6961,0.0,0.1006,0.7794,0.8046,0.9936,0.9965,0.9994,54.8899,72.2953,90.9654
2018-09-25,1302603,25.9091,28.91,32.1047,0.0,0.0594,0.3977,0.4751,0.9934,0.9963,0.9996,57.712,76.1041,92.3992
